V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4031980	4.4037528	4.4029204	0.0536664	0.0537504	0.0536214	4.4032904	0.0536794	4.4000000	3781689633.4628038
4.4034754	4.4034754	4.4034754	0.0534982	0.0534365	0.0535843	4.4034754	0.0535063	4.4000000	3781689634.6257257
4.4029204	4.4026430	4.4031980	0.0535997	0.0538144	0.0537565	4.4029205	0.0537236	4.4000000	3781689635.7699361
4.4026430	4.4034754	4.4034754	0.0536776	0.0538448	0.0538093	4.4031979	0.0537772	4.4000000	3781689636.9859257
4.4031980	4.4034754	4.4026430	0.0539042	0.0539631	0.0540862	4.4031055	0.0539845	4.4000000	3781689638.1301432
4.4031980	4.4034754	4.4029204	0.0541770	0.0540907	0.0538546	4.4031979	0.0540408	4.4000000	3781689639.2890105
4.4029204	4.4034754	4.4029204	0.0542751	0.0545675	0.0549595	4.4031054	0.0546007	4.4000000	3781689640.4286814
4.4031980	4.4034754	4.4031980	0.0547490	0.0546614	0.0549201	4.4032905	0.0547768	4.4000000	3781689641.5788255
4.4029204	4.4034754	4.4037528	0.0548901	0.0546857	0.0547724	4.4033829	0.0547828	4.4000000	3781689642.7248826
4.4031980	4.4034754	4.4034754	0.0545630	0.0548349	0.0551647	4.4033829	0.0548542	4.4000000	3781689643.8727641
4.4034754	4.4031980	4.4031980	0.0550735	0.0550488	0.0548881	4.4032905	0.0550035	4.4000000	3781689645.0381761
4.4026430	4.4031980	4.4031980	0.0545409	0.0546935	0.0546464	4.4030130	0.0546269	4.4000000	3781689646.1901264
4.4031980	4.4031980	4.4031980	0.0545767	0.0545977	0.0546138	4.4031980	0.0545961	4.4000000	3781689647.3443871
4.4031980	4.4029204	4.4031980	0.0543986	0.0545033	0.0542221	4.4031055	0.0543747	4.4000000	3781689648.4832840
4.4026430	4.4031980	4.4031980	0.0541727	0.0541371	0.0543222	4.4030130	0.0542107	4.4000000	3781689649.6341600
4.4031980	4.4031980	4.4029204	0.0540824	0.0541023	0.0543463	4.4031055	0.0541770	4.4000000	3781689650.7775774
4.4026430	4.4023656	4.4026430	0.0542489	0.0542492	0.0541457	4.4025505	0.0542146	4.4000000	3781689651.9346080
4.4026430	4.4031980	4.4031980	0.0540107	0.0541233	0.0543477	4.4030130	0.0541606	4.4000000	3781689653.0968318
4.4029204	4.4029204	4.4023656	0.0540371	0.0538946	0.0539362	4.4027355	0.0539560	4.4000000	3781689654.2492528
4.4026430	4.4026430	4.4029204	0.0540084	0.0538301	0.0540523	4.4027355	0.0539636	4.4000000	3781689655.3980918
4.4029204	4.4026430	4.4026430	0.0542873	0.0540551	0.0541812	4.4027355	0.0541745	4.4000000	3781689656.5548615
4.4034754	4.4029204	4.4031980	0.0541852	0.0540506	0.0543756	4.4031979	0.0542038	4.4000000	3781689657.7082610
4.4029204	4.4026430	4.4031980	0.0542602	0.0538711	0.0539329	4.4029205	0.0540214	4.4000000	3781689658.8560872
4.4031980	4.4037528	4.4031980	0.0536318	0.0538940	0.0536135	4.4033829	0.0537131	4.4000000	3781689660.0838280
4.4029204	4.4029204	4.4031980	0.0533436	0.0534083	0.0535784	4.4030129	0.0534434	4.4000000	3781689661.2510958
4.4031980	4.4031980	4.4031980	0.0536266	0.0533417	0.0535514	4.4031980	0.0535066	4.4000000	3781689662.3883920
4.4029204	4.4026430	4.4026430	0.0532590	0.0533722	0.0536547	4.4027355	0.0534286	4.4000000	3781689663.5372062
4.4029204	4.4031980	4.4026430	0.0534652	0.0533414	0.0534133	4.4029205	0.0534066	4.4000000	3781689664.6882215
4.4023656	4.4029204	4.4023656	0.0534533	0.0533925	0.0535511	4.4025505	0.0534656	4.4000000	3781689665.8441911
4.4026430	4.4023656	4.4026430	0.0531864	0.0533726	0.0533753	4.4025505	0.0533114	4.4000000	3781689667.0098186
4.4023656	4.4026430	4.4026430	0.0537110	0.0537925	0.0539550	4.4025505	0.0538195	4.4000000	3781689668.1638470
4.4029204	4.4020882	4.4026430	0.0542103	0.0537537	0.0537774	4.4025505	0.0539138	4.4000000	3781689669.3347554
4.4031980	4.4029204	4.4031980	0.0536680	0.0535604	0.0535879	4.4031055	0.0536054	4.4000000	3781689670.4831943
4.4023656	4.4026430	4.4026430	0.0532716	0.0532176	0.0532371	4.4025505	0.0532421	4.4000000	3781689671.6438866
4.4031980	4.4029204	4.4031980	0.0535310	0.0536012	0.0540045	4.4031055	0.0537122	4.4000000	3781689672.7959199
4.4026430	4.4023656	4.4026430	0.0536143	0.0536651	0.0536656	4.4025505	0.0536483	4.4000000	3781689673.9565306
4.4023656	4.4029204	4.4023656	0.0538623	0.0538365	0.0537486	4.4025505	0.0538158	4.4000000	3781689675.1127362
4.4026430	4.4029204	4.4026430	0.0539611	0.0540710	0.0538819	4.4027355	0.0539713	4.4000000	3781689676.2567086
4.4031980	4.4029204	4.4023656	0.0539113	0.0539960	0.0538131	4.4028280	0.0539068	4.4000000	3781689677.4203434
4.4029204	4.4026430	4.4029204	0.0538853	0.0538461	0.0537598	4.4028279	0.0538304	4.4000000	3781689678.5688767
4.4029204	4.4029204	4.4026430	0.0537892	0.0534893	0.0533187	4.4028279	0.0535324	4.4000000	3781689679.7251248
4.4020882	4.4020882	4.4023656	0.0535383	0.0536357	0.0534815	4.4021807	0.0535518	4.4000000	3781689680.8741350
4.4029204	4.4023656	4.4026430	0.0534247	0.0535218	0.0534323	4.4026430	0.0534596	4.4000000	3781689682.0079265
4.4026430	4.4023656	4.4029204	0.0533753	0.0533823	0.0536483	4.4026430	0.0534686	4.4000000	3781689683.1769862
4.4031980	4.4034754	4.4031980	0.0536833	0.0535925	0.0531632	4.4032905	0.0534797	4.4000000	3781689684.3187094
4.4026430	4.4031980	4.4026430	0.0535257	0.0533406	0.0531398	4.4028280	0.0533354	4.4000000	3781689685.4843440
4.4023656	4.4026430	4.4026430	0.0530713	0.0533539	0.0536772	4.4025505	0.0533675	4.4000000	3781689686.6231017
4.4026430	4.4026430	4.4023656	0.0537203	0.0537351	0.0535158	4.4025505	0.0536571	4.4000000	3781689687.7812343
4.4023656	4.4031980	4.4026430	0.0536360	0.0534408	0.0536879	4.4027355	0.0535883	4.4000000	3781689688.9308248
4.4031980	4.4034754	4.4026430	0.0535376	0.0534820	0.0532535	4.4031055	0.0534244	4.4000000	3781689690.0765834
4.4029204	4.4026430	4.4026430	0.0557270	0.0557280	0.0540071	4.4027355	0.0551541	4.4000000	3781689691.2441974
4.4023656	4.4029204	4.4020882	0.0558157	0.0556585	0.0557756	4.4024581	0.0557499	4.4000000	3781689692.3933902
4.4023656	4.4026430	4.4023656	0.0557092	0.0543541	0.0543506	4.4024581	0.0548046	4.4000000	3781689693.5485520
4.4026430	4.4029204	4.4026430	0.0559637	0.0561457	0.0543064	4.4027355	0.0554719	4.4000000	3781689694.6886330
4.4026430	4.4031980	4.4031980	0.0543708	0.0558783	0.0542846	4.4030130	0.0548445	4.4000000	3781689695.8310504
4.4026430	4.4029204	4.4034754	0.0560204	0.0533520	0.0534454	4.4030129	0.0542726	4.4000000	3781689696.9721951
4.4031980	4.4029204	4.4026430	0.0533531	0.0530598	0.0532126	4.4029205	0.0532085	4.4000000	3781689698.1260705
4.4026430	4.4031980	4.4029204	0.0535619	0.0535482	0.0534285	4.4029205	0.0535129	4.4000000	3781689699.2825584
4.4029204	4.4026430	4.4026430	0.0534033	0.0532549	0.0533921	4.4027355	0.0533501	4.4000000	3781689700.4290495
4.4031980	4.4031980	4.4026430	0.0534367	0.0533989	0.0535650	4.4030130	0.0534669	4.4000000	3781689701.5856647
4.4026430	4.4029204	4.4023656	0.0533067	0.0534727	0.0534315	4.4026430	0.0534036	4.4000000	3781689702.7375998
4.4029204	4.4029204	4.4034754	0.0531419	0.0533141	0.0537481	4.4031054	0.0534014	4.4000000	3781689703.8903222
4.4029204	4.4037528	4.4031980	0.0537738	0.0537382	0.0541557	4.4032904	0.0538892	4.4000000	3781689705.0636034
4.4029204	4.4034754	4.4026430	0.0539261	0.0540965	0.0539889	4.4030129	0.0540038	4.4000000	3781689706.2081866
4.4034754	4.4023656	4.4026430	0.0535629	0.0535959	0.0534663	4.4028280	0.0535417	4.4000000	3781689707.4163289
4.4023656	4.4029204	4.4031980	0.0535663	0.0535705	0.0534508	4.4028280	0.0535292	4.4000000	3781689708.5677242
4.4026430	4.4029204	4.4031980	0.0535235	0.0536381	0.0536856	4.4029205	0.0536158	4.4000000	3781689709.7200985
4.4040302	4.4034754	4.4031980	0.0537331	0.0537743	0.0535245	4.4035679	0.0536773	4.4000000	3781689710.8776121
4.4029204	4.4031980	4.4026430	0.0537785	0.0537689	0.0535880	4.4029205	0.0537118	4.4000000	3781689712.0178342
4.4029204	4.4031980	4.4029204	0.0532971	0.0533669	0.0531281	4.4030129	0.0532640	4.4000000	3781689713.1798282
4.4029204	4.4034754	4.4026430	0.0531157	0.0529379	0.0528565	4.4030129	0.0529700	4.4000000	3781689714.3352890
4.4034754	4.4031980	4.4034754	0.0528277	0.0527570	0.0528350	4.4033829	0.0528066	4.4000000	3781689715.5008855
4.4031980	4.4031980	4.4029204	0.0525818	0.0528514	0.0527061	4.4031055	0.0527131	4.4000000	3781689716.6588511
4.4034754	4.4037528	4.4031980	0.0529559	0.0529585	0.0528352	4.4034754	0.0529165	4.4000000	3781689717.8095665
4.4031980	4.4031980	4.4031980	0.0530105	0.0528150	0.0529058	4.4031980	0.0529104	4.4000000	3781689718.9692454
4.4031980	4.4034754	4.4031980	0.0530140	0.0530024	0.0532208	4.4032905	0.0530791	4.4000000	3781689720.1181736
4.4034754	4.4029204	4.4026430	0.0530836	0.0532574	0.0530353	4.4030129	0.0531254	4.4000000	3781689721.2882905
4.4031980	4.4029204	4.4029204	0.0528031	0.0527820	0.0528396	4.4030129	0.0528082	4.4000000	3781689722.4345312
4.4026430	4.4026430	4.4029204	0.0533716	0.0533617	0.0532265	4.4027355	0.0533200	4.4000000	3781689723.6027646
4.4031980	4.4034754	4.4034754	0.0531808	0.0530850	0.0528491	4.4033829	0.0530383	4.4000000	3781689724.7573848
4.4031980	4.4029204	4.4031980	0.0530283	0.0531028	0.0530520	4.4031055	0.0530611	4.4000000	3781689725.9128466
4.4026430	4.4029204	4.4031980	0.0529254	0.0532775	0.0533393	4.4029205	0.0531807	4.4000000	3781689727.0750856
4.4031980	4.4029204	4.4026430	0.0535934	0.0534988	0.0534746	4.4029205	0.0535223	4.4000000	3781689728.2104640
4.4031980	4.4031980	4.4037528	0.0535538	0.0534788	0.0535255	4.4033829	0.0535194	4.4000000	3781689729.3689313
4.4034754	4.4031980	4.4034754	0.0534775	0.0532665	0.0536887	4.4033829	0.0534776	4.4000000	3781689730.5099430
4.4034754	4.4031980	4.4031980	0.0534292	0.0533955	0.0535482	4.4032905	0.0534576	4.4000000	3781689731.6644897
4.4034754	4.4031980	4.4031980	0.0536539	0.0535316	0.0533716	4.4032905	0.0535191	4.4000000	3781689732.8160930
4.4029204	4.4037528	4.4031980	0.0532573	0.0535351	0.0534178	4.4032904	0.0534034	4.4000000	3781689733.9639974
4.4037528	4.4029204	4.4034754	0.0531964	0.0534196	0.0533992	4.4033829	0.0533384	4.4000000	3781689735.1136618
4.4031980	4.4040302	4.4031980	0.0535546	0.0534572	0.0534954	4.4034754	0.0535024	4.4000000	3781689736.2618360
4.4034754	4.4029204	4.4034754	0.0531965	0.0532683	0.0532193	4.4032904	0.0532280	4.4000000	3781689737.4349847
4.4031980	4.4034754	4.4034754	0.0532253	0.0532434	0.0535829	4.4033829	0.0533505	4.4000000	3781689738.5810761
4.4034754	4.4034754	4.4031980	0.0534814	0.0535849	0.0537501	4.4033829	0.0536055	4.4000000	3781689739.7338943
4.4034754	4.4031980	4.4029204	0.0537575	0.0536521	0.0536902	4.4031979	0.0536999	4.4000000	3781689740.8840990
4.4037528	4.4031980	4.4026430	0.0535752	0.0536060	0.0537771	4.4031979	0.0536527	4.4000000	3781689742.0286393
4.4034754	4.4034754	4.4031980	0.0538014	0.0537433	0.0535023	4.4033829	0.0536824	4.4000000	3781689743.1922569
4.4026430	4.4029204	4.4029204	0.0535296	0.0534390	0.0534690	4.4028279	0.0534792	4.4000000	3781689744.3376088
4.4034754	4.4031980	4.4029204	0.0536146	0.0533996	0.0534952	4.4031979	0.0535031	4.4000000	3781689745.4916010
4.4034754	4.4029204	4.4034754	0.0534959	0.0534550	0.0533986	4.4032904	0.0534498	4.4000000	3781689746.6347022
4.4037528	4.4031980	4.4026430	0.0536393	0.0536308	0.0538437	4.4031979	0.0537046	4.4000000	3781689747.7913046
4.4029204	4.4031980	4.4034754	0.0536526	0.0536819	0.0536468	4.4031979	0.0536604	4.4000000	3781689748.9442968
4.4034754	4.4037528	4.4037528	0.0537841	0.0537737	0.0537363	4.4036603	0.0537647	4.4000000	3781689750.0828032
4.4037528	4.4037528	4.4031980	0.0536207	0.0535497	0.0539971	4.4035679	0.0537225	4.4000000	3781689751.2452822
4.4031980	4.4034754	4.4037528	0.0543445	0.0542885	0.0541131	4.4034754	0.0542487	4.4000000	3781689752.3954730
4.4031980	4.4026430	4.4023656	0.0540597	0.0538263	0.0540602	4.4027355	0.0539821	4.4000000	3781689753.5700383
4.4034754	4.4031980	4.4031980	0.0541017	0.0539975	0.0540000	4.4032905	0.0540331	4.4000000	3781689754.7153554
4.4031980	4.4029204	4.4026430	0.0542909	0.0541646	0.0542579	4.4029205	0.0542378	4.4000000	3781689755.8729849
4.4026430	4.4029204	4.4029204	0.0539656	0.0541518	0.0540969	4.4028279	0.0540714	4.4000000	3781689757.0223193
4.4031980	4.4034754	4.4029204	0.0540046	0.0540601	0.0539013	4.4031979	0.0539887	4.4000000	3781689758.1716714
4.4037528	4.4026430	4.4029204	0.0534323	0.0534463	0.0535415	4.4031054	0.0534734	4.4000000	3781689759.3306727
4.4029204	4.4031980	4.4031980	0.0536251	0.0537500	0.0537515	4.4031055	0.0537089	4.4000000	3781689760.4822674
4.4031980	4.4031980	4.4029204	0.0538723	0.0539266	0.0537872	4.4031055	0.0538620	4.4000000	3781689761.6551008
4.4029204	4.4031980	4.4029204	0.0535420	0.0537014	0.0535643	4.4030129	0.0536026	4.4000000	3781689762.8036470
4.4034754	4.4031980	4.4031980	0.0539678	0.0543836	0.0542612	4.4032905	0.0542042	4.4000000	3781689763.9577384
4.4031980	4.4023656	4.4031980	0.0538229	0.0539932	0.0541033	4.4029205	0.0539732	4.4000000	3781689765.1150889
4.4029204	4.4034754	4.4029204	0.0541626	0.0540000	0.0538469	4.4031054	0.0540032	4.4000000	3781689766.2672958
4.4029204	4.4034754	4.4029204	0.0537958	0.0538541	0.0537183	4.4031054	0.0537894	4.4000000	3781689767.4444714
4.4026430	4.4026430	4.4026430	0.0537124	0.0540279	0.0538908	4.4026430	0.0538770	4.4000000	3781689768.5929327
4.4031980	4.4031980	4.4026430	0.0537307	0.0537091	0.0536537	4.4030130	0.0536978	4.4000000	3781689769.7522616
4.4034754	4.4034754	4.4031980	0.0537368	0.0535358	0.0536895	4.4033829	0.0536540	4.4000000	3781689770.9077439
4.4031980	4.4034754	4.4037528	0.0535505	0.0537973	0.0536233	4.4034754	0.0536570	4.4000000	3781689772.0513959
4.4031980	4.4026430	4.4034754	0.0535568	0.0537569	0.0535588	4.4031055	0.0536242	4.4000000	3781689773.2010217
4.4026430	4.4029204	4.4029204	0.0535747	0.0533920	0.0535882	4.4028279	0.0535183	4.4000000	3781689774.3574753
4.4031980	4.4034754	4.4034754	0.0536103	0.0535221	0.0534947	4.4033829	0.0535424	4.4000000	3781689775.5143537
4.4026430	4.4029204	4.4029204	0.0535387	0.0536188	0.0536610	4.4028279	0.0536062	4.4000000	3781689776.6643233
4.4029204	4.4026430	4.4026430	0.0536689	0.0535786	0.0535430	4.4027355	0.0535968	4.4000000	3781689777.8218384
4.4031980	4.4029204	4.4026430	0.0536388	0.0537362	0.0533412	4.4029205	0.0535721	4.4000000	3781689778.9825602
4.4029204	4.4034754	4.4031980	0.0534821	0.0537690	0.0538126	4.4031979	0.0536879	4.4000000	3781689780.1274958
4.4029204	4.4023656	4.4026430	0.0539495	0.0535758	0.0538697	4.4026430	0.0537983	4.4000000	3781689781.2984672
4.4026430	4.4026430	4.4029204	0.0538227	0.0539116	0.0539561	4.4027355	0.0538968	4.4000000	3781689782.4525690
4.4023656	4.4026430	4.4029204	0.0539901	0.0538979	0.0540727	4.4026430	0.0539869	4.4000000	3781689783.6101527
4.4020882	4.4026430	4.4020882	0.0538605	0.0540903	0.0538157	4.4022731	0.0539222	4.4000000	3781689784.7535615
4.4031980	4.4029204	4.4026430	0.0537802	0.0536440	0.0538573	4.4029205	0.0537605	4.4000000	3781689785.9030848
4.4026430	4.4031980	4.4026430	0.0540128	0.0537962	0.0540254	4.4028280	0.0539448	4.4000000	3781689787.0511374
4.4031980	4.4031980	4.4029204	0.0541254	0.0539978	0.0542678	4.4031055	0.0541304	4.4000000	3781689788.1994166
4.4029204	4.4026430	4.4029204	0.0540157	0.0540036	0.0542023	4.4028279	0.0540739	4.4000000	3781689789.3669310
4.4034754	4.4031980	4.4029204	0.0537560	0.0538125	0.0540232	4.4031979	0.0538639	4.4000000	3781689790.5172319
4.4031980	4.4037528	4.4034754	0.0539379	0.0540483	0.0540041	4.4034754	0.0539967	4.4000000	3781689791.6793833
4.4034754	4.4029204	4.4031980	0.0539447	0.0541111	0.0542296	4.4031979	0.0540951	4.4000000	3781689792.8248887
4.4034754	4.4031980	4.4026430	0.0541097	0.0539420	0.0541137	4.4031055	0.0540551	4.4000000	3781689793.9707527
4.4031980	4.4029204	4.4034754	0.0541213	0.0541635	0.0541670	4.4031979	0.0541506	4.4000000	3781689795.1196370
4.4031980	4.4029204	4.4034754	0.0538861	0.0536967	0.0538615	4.4031979	0.0538148	4.4000000	3781689796.2740946
4.4029204	4.4029204	4.4029204	0.0538125	0.0537496	0.0539987	4.4029204	0.0538536	4.4000000	3781689797.4289126
4.4031980	4.4031980	4.4029204	0.0539099	0.0536482	0.0536412	4.4031055	0.0537331	4.4000000	3781689798.5747352
4.4029204	4.4026430	4.4029204	0.0535696	0.0537077	0.0536870	4.4028279	0.0536548	4.4000000	3781689799.7411065
4.4026430	4.4034754	4.4031980	0.0537099	0.0538350	0.0540912	4.4031055	0.0538787	4.4000000	3781689800.8901439
4.4034754	4.4031980	4.4029204	0.0537082	0.0534320	0.0536529	4.4031979	0.0535977	4.4000000	3781689802.0386801
4.4029204	4.4031980	4.4031980	0.0536535	0.0535636	0.0535673	4.4031055	0.0535948	4.4000000	3781689803.1957359
4.4029204	4.4023656	4.4026430	0.0536215	0.0534352	0.0538319	4.4026430	0.0536295	4.4000000	3781689804.3483224
4.4029204	4.4031980	4.4029204	0.0535790	0.0534304	0.0537737	4.4030129	0.0535944	4.4000000	3781689805.5140982
4.4031980	4.4029204	4.4026430	0.0536193	0.0534624	0.0535634	4.4029205	0.0535484	4.4000000	3781689806.6665425
4.4029204	4.4031980	4.4031980	0.0539349	0.0537834	0.0539182	4.4031055	0.0538789	4.4000000	3781689807.8221874
4.4037528	4.4034754	4.4034754	0.0536873	0.0535064	0.0535080	4.4035679	0.0535672	4.4000000	3781689808.9596000
4.4037528	4.4026430	4.4031980	0.0538133	0.0536569	0.0538139	4.4031979	0.0537614	4.4000000	3781689810.1070690
4.4031980	4.4031980	4.4040302	0.0536237	0.0535919	0.0536015	4.4034754	0.0536057	4.4000000	3781689811.2541881
4.4031980	4.4026430	4.4031980	0.0534648	0.0536481	0.0534389	4.4030130	0.0535173	4.4000000	3781689812.4118648
4.4026430	4.4034754	4.4029204	0.0536607	0.0537158	0.0537595	4.4030129	0.0537120	4.4000000	3781689813.5831513
4.4031980	4.4029204	4.4029204	0.0537740	0.0535278	0.0539006	4.4030129	0.0537341	4.4000000	3781689814.7347970
4.4031980	4.4034754	4.4034754	0.0539644	0.0540434	0.0540346	4.4033829	0.0540141	4.4000000	3781689815.8861032
4.4034754	4.4034754	4.4029204	0.0537132	0.0538529	0.0538986	4.4032904	0.0538216	4.4000000	3781689817.0359535
4.4031980	4.4029204	4.4034754	0.0541567	0.0536723	0.0539649	4.4031979	0.0539313	4.4000000	3781689818.1862216
4.4031980	4.4034754	4.4031980	0.0541910	0.0542815	0.0543698	4.4032905	0.0542808	4.4000000	3781689819.3538737
4.4031980	4.4031980	4.4034754	0.0539601	0.0538759	0.0539818	4.4032905	0.0539393	4.4000000	3781689820.5116215
4.4034754	4.4037528	4.4031980	0.0538668	0.0538366	0.0537993	4.4034754	0.0538342	4.4000000	3781689821.6823225
4.4031980	4.4034754	4.4031980	0.0538306	0.0536620	0.0536672	4.4032905	0.0537199	4.4000000	3781689822.8247671
4.4029204	4.4029204	4.4034754	0.0537272	0.0535474	0.0538856	4.4031054	0.0537201	4.4000000	3781689823.9771314
4.4037528	4.4037528	4.4031980	0.0536219	0.0537445	0.0537392	4.4035679	0.0537019	4.4000000	3781689825.1322718
4.4034754	4.4031980	4.4034754	0.0540031	0.0539280	0.0537220	4.4033829	0.0538844	4.4000000	3781689826.2746191
4.4037528	4.4031980	4.4034754	0.0538291	0.0534191	0.0536015	4.4034754	0.0536166	4.4000000	3781689827.4383783
4.4034754	4.4031980	4.4031980	0.0536707	0.0535926	0.0536594	4.4032905	0.0536409	4.4000000	3781689828.5918050
4.4031980	4.4029204	4.4034754	0.0537154	0.0538865	0.0538744	4.4031979	0.0538255	4.4000000	3781689829.7568655
4.4031980	4.4029204	4.4034754	0.0540891	0.0540346	0.0543078	4.4031979	0.0541438	4.4000000	3781689830.9060674
4.4037528	4.4031980	4.4037528	0.0539328	0.0538498	0.0539465	4.4035679	0.0539097	4.4000000	3781689832.0571160
4.4037528	4.4034754	4.4034754	0.0537899	0.0536915	0.0539325	4.4035679	0.0538046	4.4000000	3781689833.2183375
4.4037528	4.4029204	4.4031980	0.0537117	0.0538212	0.0539045	4.4032904	0.0538125	4.4000000	3781689834.3680210
4.4029204	4.4034754	4.4034754	0.0537432	0.0538848	0.0537398	4.4032904	0.0537893	4.4000000	3781689835.5303874
4.4031980	4.4031980	4.4031980	0.0538248	0.0538640	0.0540707	4.4031980	0.0539198	4.4000000	3781689836.6813817
4.4034754	4.4037528	4.4031980	0.0538414	0.0537259	0.0535362	4.4034754	0.0537012	4.4000000	3781689837.8397026
4.4029204	4.4029204	4.4034754	0.0536165	0.0537359	0.0536450	4.4031054	0.0536658	4.4000000	3781689838.9877334
4.4037528	4.4029204	4.4029204	0.0538033	0.0538200	0.0539171	4.4031979	0.0538468	4.4000000	3781689840.1388750
4.4034754	4.4031980	4.4031980	0.0538724	0.0537902	0.0540164	4.4032905	0.0538930	4.4000000	3781689841.2976818
4.4031980	4.4037528	4.4040302	0.0539205	0.0540046	0.0542039	4.4036603	0.0540430	4.4000000	3781689842.4492512
4.4037528	4.4037528	4.4040302	0.0540265	0.0541158	0.0539561	4.4038453	0.0540328	4.4000000	3781689843.6140656
4.4031980	4.4034754	4.4034754	0.0543365	0.0543083	0.0542189	4.4033829	0.0542879	4.4000000	3781689844.7514257
4.4031980	4.4037528	4.4034754	0.0545160	0.0543604	0.0542073	4.4034754	0.0543612	4.4000000	3781689845.9132586
4.4031980	4.4037528	4.4037528	0.0542493	0.0541669	0.0542967	4.4035679	0.0542376	4.4000000	3781689847.0702071
4.4034754	4.4034754	4.4026430	0.0543221	0.0543510	0.0544585	4.4031979	0.0543772	4.4000000	3781689848.2157254
4.4031980	4.4031980	4.4029204	0.0543456	0.0544221	0.0542721	4.4031055	0.0543466	4.4000000	3781689849.3727422
4.4037528	4.4031980	4.4031980	0.0542725	0.0541462	0.0541692	4.4033829	0.0541960	4.4000000	3781689850.5204616
4.4031980	4.4031980	4.4031980	0.0541880	0.0542849	0.0539859	4.4031980	0.0541529	4.4000000	3781689851.6870046
